Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Education_bachelors,Median_home_value,Year
00723,16265.0,46.4,18107.0,10748.0,8059.0,49.54810943744236,1583.0,88200.0,2021
00725,79153.0,43.7,24262.0,15654.0,31858.0,40.24863239548722,12278.0,120900.0,2021
00727,52829.0,42.2,31204.0,18648.0,17141.0,32.4461943250866,10020.0,132600.0,2021
00728,39669.0,39.4,20542.0,11500.0,18475.0,46.57289067029671,5597.0,99400.0,2021
00729,48227.0,41.5,24289.0,15441.0,17968.0,37.25713811765194,6308.0,105400.0,2021
00730,33251.0,43.2,16734.0,11286.0,17298.0,52.02249556404319,4577.0,93300.0,2021
00731,11131.0,46.3,15097.0,10398.0,6407.0,57.55996765789237,1336.0,81000.0,2021
00735,11621.0,44.5,20864.0,13326.0,4899.0,42.15644092590999,1457.0,93000.0,2021
00736,46167.0,44.0,24099.0,14521.0,18109.0,39.22498754521628,6392.0,121200.0,2021
00738,30468.0,43.5,22162.0,13793.0,12606.0,41.37455691217014,5054.0,103000.0,2021
00739,35105.0,41.8,23021.0,12564.0,14074.0,40.09115510611024,4428.0,120100.0,2021
00740,2020.0,33.4,10984.0,7409.0,1221.0,60.445544554455445,280.0,81800.0,2021
00741,3899.0,47.9,24143.0,13091.0,1683.0,43.16491408053347,551.0,85400.0,2021
00745,48282.0,43.2,23882.0,13015.0,17838.0,36.9454455076426,7114.0,115700.0,2021
00751,19768.0,44.5,18458.0,10804.0,9653.0,48.831444759206796,2069.0,82500.0,2021
00754,37012.0,43.4,19320.0,10929.0,16894.0,45.644655787312225,3479.0,101800.0,2021
00757,20366.0,40.2,20786.0,12326.0,9445.0,46.37631346361583,2838.0,94800.0,2021
00765,8317.0,43.6,14942.0,8834.0,4425.0,53.20428038956354,424.0,123700.0,2021
00766,22416.0,42.1,20774.0,12186.0,9898.0,44.155960028551036,2666.0,93100.0,2021
00767,31450.0,44.6,17390.0,10590.0,16345.0,51.971383147853736,3385.0,86200.0,2021
00769,35126.0,43.7,18994.0,11386.0,17467.0,49.72669817229403,4628.0,93300.0,2021
00771,34882.0,42.3,23873.0,12731.0,13171.0,37.75872943065191,4514.0,115300.0,2021
00772,18148.0,41.6,16425.0,9287.0,9685.0,53.36676217765043,1403.0,88000.0,2021
00773,17917.0,43.6,22216.0,12277.0,7859.0,43.86336998381425,2088.0,110000.0,2021
00775,1293.0,45.1,25104.0,16250.0,297.0,22.96983758700696,153.0,164100.0,2021
00777,38267.0,39.6,22317.0,12090.0,15229.0,39.7966916664489,4594.0,103400.0,2021
00778,41026.0,40.5,35690.0,21773.0,12331.0,30.05654950519183,6422.0,143300.0,2021
00780,12975.0,38.0,23684.0,13154.0,5573.0,42.95183044315992,2143.0,97300.0,2021
00782,18664.0,39.9,14978.0,8746.0,9855.0,52.80218602657523,1569.0,109400.0,2021
00783,34329.0,41.0,19192.0,9624.0,16323.0,47.54871974132657,4003.0,99600.0,2021
00784,36965.0,40.3,17821.0,11058.0,17506.0,47.35831191667794,3973.0,85200.0,2021
00786,151.0,61.1,-666666666.0,8785.0,82.0,54.3046357615894,0.0,-666666666.0,2021
00791,47335.0,44.8,22316.0,14446.0,18366.0,38.80004225203338,5339.0,105900.0,2021
00794,28432.0,38.5,19997.0,10353.0,14720.0,51.77265053460889,3369.0,109400.0,2021
00795,44055.0,41.6,21252.0,10703.0,19748.0,44.825785949381455,6515.0,92600.0,2021
00901,8098.0,48.0,27426.0,32016.0,2422.0,29.908619412200544,1436.0,345800.0,2021
00906,171.0,35.8,-666666666.0,54935.0,7.0,4.093567251461988,54.0,382700.0,2021
00907,16620.0,51.3,38807.0,41075.0,4195.0,25.240673886883272,4223.0,250300.0,2021
00909,5007.0,39.5,19512.0,17405.0,2131.0,42.56041541841422,759.0,137500.0,2021
00911,7347.0,48.7,34413.0,33938.0,2065.0,28.106710221859263,1839.0,308700.0,2021
00912,6233.0,48.5,28011.0,24153.0,1911.0,30.659393550457242,1290.0,133200.0,2021
00913,7460.0,26.8,5746.0,11786.0,5787.0,77.57372654155496,639.0,369000.0,2021
