Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Education_bachelors,Median_home_value,Year
01071,1270.0,46.9,75491.0,33627.0,52.0,4.094488188976378,141.0,216400.0,2018
01072,1536.0,46.7,78696.0,38304.0,149.0,9.700520833333334,296.0,278800.0,2018
01073,6140.0,45.7,93854.0,46378.0,212.0,3.452768729641694,775.0,325400.0,2018
01074,548.0,33.7,64840.0,19979.0,0.0,0.0,60.0,-666666666.0,2018
01075,17763.0,40.2,65898.0,32510.0,1453.0,8.179924562292406,2351.0,235900.0,2018
01077,9727.0,47.6,77734.0,38181.0,732.0,7.5254446386347285,1378.0,289800.0,2018
01079,658.0,46.4,31875.0,33286.0,44.0,6.686930091185411,150.0,184600.0,2018
01080,2802.0,32.3,58139.0,24455.0,770.0,27.480371163454674,209.0,163700.0,2018
01081,1941.0,42.4,54647.0,27940.0,92.0,4.739824832560536,169.0,190800.0,2018
01082,10586.0,43.3,54107.0,30050.0,1549.0,14.632533534857359,1263.0,193700.0,2018
01083,2986.0,42.4,70288.0,28374.0,130.0,4.3536503683858,373.0,217400.0,2018
01084,174.0,53.1,83750.0,48133.0,0.0,0.0,33.0,266700.0,2018
01085,41942.0,39.5,64026.0,31563.0,2806.0,6.690191216441753,5816.0,228900.0,2018
01086,372.0,19.2,-666666666.0,2380.0,0.0,0.0,0.0,-666666666.0,2018
01088,416.0,42.3,47232.0,29031.0,66.0,15.865384615384615,85.0,279500.0,2018
01089,28666.0,38.9,51472.0,31135.0,3329.0,11.613060768855089,3737.0,222000.0,2018
01092,1425.0,40.0,79907.0,34723.0,75.0,5.2631578947368425,313.0,216100.0,2018
01093,283.0,50.5,89643.0,56122.0,19.0,6.713780918727915,77.0,349000.0,2018
01094,282.0,65.2,25104.0,29900.0,29.0,10.28368794326241,25.0,183300.0,2018
01095,14690.0,47.3,107361.0,48112.0,388.0,2.6412525527569777,2846.0,299900.0,2018
01096,2695.0,45.0,83080.0,41671.0,220.0,8.16326530612245,439.0,282200.0,2018
01097,59.0,17.3,-666666666.0,13193.0,42.0,71.1864406779661,3.0,-666666666.0,2018
01098,1196.0,50.5,78393.0,42880.0,83.0,6.9397993311036785,182.0,275500.0,2018
01103,2389.0,35.8,18338.0,22689.0,1218.0,50.983675177898704,168.0,119900.0,2018
01104,23876.0,35.3,31113.0,20132.0,6265.0,26.239738649690064,1352.0,138200.0,2018
01105,11957.0,31.1,19921.0,13698.0,5996.0,50.146357782052355,505.0,142000.0,2018
