Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Education_bachelors,Median_home_value,Year
73018,20352.0,39.9,51359.0,29882.0,3060.0,15.035377358490566,2045.0,99100.0,2020
43212,22181.0,30.6,66326.0,61789.0,2035.0,9.174518732248321,7703.0,381300.0,2020
43214,26917.0,40.8,76831.0,45890.0,3191.0,11.854961548463796,7163.0,285800.0,2020
43215,14950.0,30.9,64368.0,59344.0,2559.0,17.11705685618729,5119.0,324000.0,2020
43223,27458.0,33.1,41292.0,19054.0,7118.0,25.923228203073787,1333.0,84700.0,2020
43229,56760.0,33.2,44804.0,21981.0,12509.0,22.038407329105002,6510.0,143000.0,2020
43231,23202.0,31.6,57348.0,26092.0,4324.0,18.63632445478838,3101.0,156500.0,2020
43232,46914.0,34.1,42592.0,21310.0,9184.0,19.57624589674724,3492.0,104700.0,2020
43235,44158.0,35.6,77951.0,45015.0,2906.0,6.580913990669868,11490.0,256900.0,2020
43302,54413.0,40.3,46806.0,24451.0,7596.0,13.959899288772904,3108.0,98300.0,2020
43138,18619.0,39.4,54032.0,25669.0,2910.0,15.629195982598421,1236.0,136900.0,2020
43144,382.0,41.0,32353.0,16838.0,93.0,24.345549738219894,0.0,65300.0,2020
43240,4543.0,31.8,80852.0,43273.0,317.0,6.977767994717147,1018.0,204800.0,2020
43310,3144.0,37.3,62614.0,28398.0,188.0,5.979643765903308,127.0,136600.0,2020
43324,2783.0,52.1,76625.0,48017.0,173.0,6.216313330937837,340.0,205300.0,2020
43342,3531.0,37.5,71726.0,36389.0,85.0,2.4072500708014726,271.0,126600.0,2020
43345,1013.0,38.5,73047.0,27092.0,38.0,3.751233958538993,82.0,151100.0,2020
43347,1344.0,37.6,69071.0,25672.0,112.0,8.333333333333334,66.0,125500.0,2020
43359,814.0,44.0,59306.0,27109.0,55.0,6.756756756756757,35.0,157300.0,2020
43408,398.0,32.5,54063.0,16429.0,55.0,13.819095477386934,3.0,92900.0,2020
43450,3539.0,47.1,71765.0,35210.0,439.0,12.404634077423001,476.0,184200.0,2020
43451,1177.0,38.9,66667.0,29547.0,97.0,8.241291418861513,57.0,134300.0,2020
43460,6483.0,37.1,75425.0,35201.0,678.0,10.458121240166589,963.0,145300.0,2020
92394,34836.0,31.1,61270.0,24072.0,7512.0,21.563899414398897,1246.0,241900.0,2020
92544,50392.0,33.6,53885.0,22585.0,9702.0,19.253056040641372,2548.0,253600.0,2020
92067,8968.0,45.4,212188.0,95165.0,936.0,10.437109723461194,2513.0,2000001.0,2020
